等级,等级名,悬赏池,入池说明,产物显示名,产物ID,饥饿值,饱和度,效果buff,原料种类数,原料槽位总数,稀有原料数,中间产物原料数,代表机器,代表配方ID,代表配方原料,综合分,分级依据,配方条数,模组,建议难度系数,建议悬赏价值备注,悬赏池文件,悬赏unitWorth
2,T2·家常中档,T2菜池,分档菜池,紫水晶碎片,minecraft:amethyst_shard,,,,1,1,1,0,石磨,millstone/amethyst_shard_from_amethyst_block.json,紫水晶块(minecraft:amethyst_block),13.0,家常中档,2,万花筒烹饪,1.6,原料成本×1.5～1.8，铜/铁币,,
2,T2·家常中档,T2菜池,分档菜池,黑色染料,minecraft:black_dye,,,,1,1,1,0,石磨,millstone/black_dye_from_wither_rose.json,凋灵玫瑰(minecraft:wither_rose),13.0,家常中档,3,万花筒烹饪,1.6,原料成本×1.5～1.8，铜/铁币,,
2,T2·家常中档,T2菜池,分档菜池,钻石,minecraft:diamond,,,,1,1,1,0,石磨,millstone/diamond_from_deepslate_diamond_ore.json,深层钻石矿石(minecraft:deepslate_diamond_ore),13.0,家常中档,2,万花筒烹饪,1.6,原料成本×1.5～1.8，铜/铁币,,
2,T2·家常中档,T2菜池,分档菜池,爆裂紫颂果,minecraft:popped_chorus_fruit,,,,1,1,1,0,炒锅(置于炉灶上),pot/chorus_fruit_to_popped_chorus_fruit_1.json,紫颂果(minecraft:chorus_fruit),13.0,家常中档,9,万花筒烹饪,1.6,原料成本×1.5～1.8，铜/铁币,,
3,T3·名菜高档,T3菜池,高档菜,黄金沙拉,kaleidoscope_cookery:golden_salad,20.0,22.0,抗性提升 1分40秒、生命恢复 10秒,4,7,1,0,工作台,golden_salad.json,金苹果(minecraft:golden_apple) + 金苹果(minecraft:golden_apple) + 金胡萝卜(minecraft:golden_carrot) + 金胡萝卜(minecraft:golden_carrot) + 闪烁的西瓜片(minecraft:glistering_melon_slice) + 闪烁的西瓜片(minecraft:glistering_melon_slice) + 碗(minecraft:bowl),43.4,含稀有原料且有饱食,1,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,524
3,T3·名菜高档,T3菜池,高档菜,佛跳墙,kaleidoscope_cookery:buddha_jumps_over_the_wall,20.0,22.0,饱腹代偿 3分,3,3,1,0,汤锅(灵活),flex_stockpot/buddha_jumps_over_the_wall.json,蛋(#c:eggs) + 幻翼膜(minecraft:phantom_membrane) + 生菜(#c:crops/lettuce),40.4,含稀有原料且有饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,133
3,T3·名菜高档,T3菜池,高档菜,烤羊排,farmersdelight:roasted_mutton_chops,14.0,21.0,营养 5分,5,5,0,2,工作台,roasted_mutton_chops.json,熟羊排(kaleidoscope_cookery:cooked_lamb_chops) + 甜菜根(minecraft:beetroot) + 碗(minecraft:bowl) + 米饭(kaleidoscope_cookery:cooked_rice) + 番茄(#c:crops/tomato),36.2,复杂家常顶级,1,农夫乐事,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,91
3,T3·名菜高档,T3菜池,高档菜,毛血旺,kaleidoscope_cookery:spicy_blood_stew,13.0,16.0,抗火 1分20秒,3,3,1,0,汤锅(灵活),flex_stockpot/spicy_blood_stew.json,生猪排(#c:foods/raw_pork) + 辣椒(#c:crops/chilipepper) + 烈焰粉(minecraft:blaze_powder),35.7,含稀有原料且有饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,156
3,T3·名菜高档,T3菜池,高档菜,蔬菜面,farmersdelight:vegetable_noodles,14.0,21.0,营养 5分,5,5,0,1,"厨锅(烹饪锅,置于炉灶上)",cooking/vegetable_noodles.json,胡萝卜(#c:crops/carrot) + 蘑菇(#c:mushrooms) + 意面(#c:foods/pasta) + 绿叶菜(#c:foods/leafy_green) + 蔬菜(#c:foods/vegetable)(除西瓜片(minecraft:melon_slice)),32.7,复杂家常顶级,1,农夫乐事,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,82
3,T3·名菜高档,T3菜池,高档菜,烈焰羊排,kaleidoscope_cookery:blaze_lamb_chop,13.0,16.0,抗火 1分20秒,2,2,1,0,炒锅(灵活),flex_pot/blaze_lamb_chop.json,烈焰粉(minecraft:blaze_powder) + 生羊肉(#c:foods/raw_mutton),32.7,含稀有原料且有饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,133
3,T3·名菜高档,T3菜池,高档菜,水晶羊排,kaleidoscope_cookery:crystal_lamb_chop,13.0,16.0,急迫2 5分,2,2,1,0,炒锅(灵活),flex_pot/crystal_lamb_chop.json,紫水晶碎片(minecraft:amethyst_shard) + 生羊肉(#c:foods/raw_mutton),32.7,含稀有原料且有饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,110
3,T3·名菜高档,T3菜池,高档菜,肉丸意面,farmersdelight:pasta_with_meatballs,12.0,19.2,营养 3分,3,3,0,3,"厨锅(烹饪锅,置于炉灶上)",cooking/pasta_with_meatballs.json,牛肉馅(farmersdelight:minced_beef) + 意面(#c:foods/pasta) + 番茄酱(farmersdelight:tomato_sauce),32.34,综合分高档,1,农夫乐事,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,82
3,T3·名菜高档,T3菜池,高档菜,炸春卷,kaleidoscope_cookery:fried_spring_roll,13.0,16.0,温暖 1分20秒,3,3,1,0,炒锅(灵活),flex_pot/fried_spring_roll.json,幻翼膜(minecraft:phantom_membrane) + 生猪排(#c:foods/raw_pork) + 蘑菇(#c:mushrooms),31.7,含稀有原料且有饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,141
3,T3·名菜高档,T3菜池,高档菜,翻糖派,kaleidoscope_cookery:fondant_pie,20.0,22.0,饱腹代偿 1分20秒,2,2,0,1,炒锅(灵活),flex_pot/fondant_pie.json,糖(minecraft:sugar) + 南瓜派(minecraft:pumpkin_pie),30.9,强增益+高饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,113
3,T3·名菜高档,T3菜池,高档菜,面条汤,farmersdelight:noodle_soup,14.0,21.0,营养 5分,4,4,0,1,"厨锅(烹饪锅,置于炉灶上)",cooking/noodle_soup.json,意面(#c:foods/pasta) + 蛋(#c:eggs) + 干海带(minecraft:dried_kelp) + 生猪排(#c:foods/raw_pork),29.7,复杂家常顶级,1,农夫乐事,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,88
3,T3·名菜高档,T3菜池,高档菜,南瓜汤,farmersdelight:pumpkin_soup,14.0,21.0,营养 5分,4,4,0,1,"厨锅(烹饪锅,置于炉灶上)",cooking/pumpkin_soup.json,南瓜片(farmersdelight:pumpkin_slice) + 绿叶菜(#c:foods/leafy_green) + 生猪排(#c:foods/raw_pork) + 奶(#c:drinks/milk),29.7,复杂家常顶级,2,农夫乐事,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,85
3,T3·名菜高档,T3菜池,高档菜,鱿鱼墨面,farmersdelight:squid_ink_pasta,14.0,21.0,营养 5分,4,4,0,1,"厨锅(烹饪锅,置于炉灶上)",cooking/squid_ink_pasta.json,安全生鱼(不含河豚)(#c:foods/safe_raw_fish) + 意面(#c:foods/pasta) + 番茄(#c:crops/tomato) + 墨囊(minecraft:ink_sac),29.7,复杂家常顶级,1,农夫乐事,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,79
3,T3·名菜高档,T3菜池,高档菜,末地风味刺身,kaleidoscope_cookery:end_style_sashimi,16.0,6.0,芥末 5分,3,8,1,0,工作台,end_style_sashimi.json,紫颂果(minecraft:chorus_fruit) + 紫颂果(minecraft:chorus_fruit) + 紫颂果(minecraft:chorus_fruit) + 刺身(kaleidoscope_cookery:sashimi) + 刺身(kaleidoscope_cookery:sashimi) + 刺身(kaleidoscope_cookery:sashimi) + 刺身(kaleidoscope_cookery:sashimi) + 碗(minecraft:bowl),29.7,含稀有原料且有饱食,1,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,313
3,T3·名菜高档,T3菜池,高档菜,驴肉火烧,kaleidoscope_cookery:donkey_burger,12.0,19.2,饱腹代偿 45秒,3,3,0,1,炒锅(灵活),flex_pot/donkey_burger.json,辣椒(#c:crops/chilipepper) + 面团(#c:dough) + 生切制小肉(kaleidoscope_cookery:raw_cut_small_meats),29.34,强增益+中高饱食+多原料,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,90
3,T3·名菜高档,T3菜池,高档菜,香烤鲑鱼,farmersdelight:grilled_salmon,14.0,21.0,营养 3分,5,5,0,0,工作台,grilled_salmon.json,熟鲑鱼(#c:foods/cooked_salmon) + 甜浆果(minecraft:sweet_berries) + 碗(minecraft:bowl) + 卷心菜(#c:crops/cabbage) + 洋葱(#c:crops/onion),29.2,复杂家常顶级,1,农夫乐事,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,91
3,T3·名菜高档,T3菜池,高档菜,凛冬羊排,kaleidoscope_cookery:frost_lamb_chop,13.0,16.0,寒带疾行 1分20秒,2,2,1,0,炒锅(灵活),flex_pot/frost_lamb_chop.json,蓝冰(minecraft:blue_ice) + 生羊肉(#c:foods/raw_mutton),28.7,含稀有原料且有饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,141
3,T3·名菜高档,T3菜池,高档菜,东坡肉,kaleidoscope_cookery:dongpo_pork,20.0,22.0,饱腹代偿 1分20秒,2,2,0,0,炒锅(灵活),flex_pot/dongpo_pork.json,生猪排(#c:foods/raw_pork) + 竹子(minecraft:bamboo),27.4,强增益+高饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,57
3,T3·名菜高档,T3菜池,高档菜,辣子鸡,kaleidoscope_cookery:spicy_chicken,20.0,22.0,饱腹代偿 1分20秒,2,2,0,0,炒锅(灵活),flex_pot/spicy_chicken.json,生鸡肉(#c:foods/raw_chicken) + 辣椒(#c:crops/chilipepper),27.4,强增益+高饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,47
3,T3·名菜高档,T3菜池,高档菜,烘焙鳕鱼炖,farmersdelight:baked_cod_stew,14.0,21.0,营养 5分,4,4,0,0,"厨锅(烹饪锅,置于炉灶上)",cooking/baked_cod_stew.json,生鳕鱼(#c:foods/raw_cod) + 马铃薯(#c:crops/potato) + 蛋(#c:eggs) + 番茄(#c:crops/tomato),26.2,复杂家常顶级,1,农夫乐事,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,77
3,T3·名菜高档,T3菜池,高档菜,香煎骑士牛排,kaleidoscope_cookery:pan_seared_knight_steak,13.0,16.0,饱腹代偿 1分30秒,3,3,0,0,炒锅(灵活),flex_pot/pan_seared_knight_steak.json,甜浆果(minecraft:sweet_berries) + 生牛肉(#c:foods/raw_beef) + 骨头(minecraft:bone),25.7,强增益+中高饱食+多原料,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,63
3,T3·名菜高档,T3菜池,高档菜,绯红菌瓦罐汤,kaleidoscope_cookery:crimson_fungus_pot_soup,18.0,24.0,抗火 2分,1,1,0,0,汤锅(灵活),flex_stockpot/crimson_fungus_pot_soup.json,绯红菌(minecraft:crimson_fungus),23.8,强增益+高饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,27
3,T3·名菜高档,T3菜池,高档菜,诡异菌瓦罐汤,kaleidoscope_cookery:warped_fungus_pot_soup,18.0,24.0,抗火 2分,1,1,0,0,汤锅(灵活),flex_stockpot/warped_fungus_pot_soup.json,诡异菌(minecraft:warped_fungus),23.8,强增益+高饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,27
3,T3·名菜高档,T3菜池,高档菜,荷包紫颂烧,kaleidoscope_cookery:chorus_fried_egg,9.0,,胀气 35秒,2,2,1,0,炒锅(灵活),flex_pot/chorus_fried_egg.json,蛋(#c:eggs) + 紫颂果(minecraft:chorus_fruit),21.0,含稀有原料且有饱食,2,万花筒烹饪,2.4,原料成本×2.2～3.0，铁/金币，可绑声望,food_t3_objs,53
,排除(非悬赏食物),排除,非食用,钻石刀,farmersdelight:diamond_knife,,,,2,2,1,0,工作台,diamond_knife.json,钻石(minecraft:diamond) + 木棍(minecraft:stick),16.0,非食物/工具,1,农夫乐事,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,燧石刀,farmersdelight:flint_knife,,,,2,2,0,0,工作台,flint_knife.json,燧石(minecraft:flint) + 木棍(minecraft:stick),3.0,非食物/工具,1,农夫乐事,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,金刀,farmersdelight:golden_knife,,,,2,2,0,0,工作台,golden_knife.json,金锭(minecraft:gold_ingot) + 木棍(minecraft:stick),3.0,非食物/工具,1,农夫乐事,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,铁刀,farmersdelight:iron_knife,,,,2,2,0,0,工作台,iron_knife.json,铁锭(#c:ingots/iron) + 木棍(minecraft:stick),3.0,非食物/工具,1,农夫乐事,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,下界合金刀,farmersdelight:netherite_knife,,,,3,3,3,0,锻造台,netherite_knife_smithing.json,下界合金升级锻造模板(minecraft:netherite_upgrade_smithing_template) + 钻石刀(farmersdelight:diamond_knife) + 下界合金锭(minecraft:netherite_ingot),39.0,非食物/工具,1,农夫乐事,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,金合欢木厨娘凳,kaleidoscope_cookery:cook_stool_acacia,,,,1,1,0,0,工作台,cook_stool_acacia.json,金合欢木板(minecraft:acacia_planks)×5,1.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,竹厨娘凳,kaleidoscope_cookery:cook_stool_bamboo,,,,1,1,0,0,工作台,cook_stool_bamboo.json,竹块(minecraft:bamboo_block)×5,1.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,白桦木厨娘凳,kaleidoscope_cookery:cook_stool_birch,,,,1,1,0,0,工作台,cook_stool_birch.json,白桦木板(minecraft:birch_planks)×5,1.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,樱花木厨娘凳,kaleidoscope_cookery:cook_stool_cherry,,,,1,1,0,0,工作台,cook_stool_cherry.json,樱花木板(minecraft:cherry_planks)×5,1.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,绯红木厨娘凳,kaleidoscope_cookery:cook_stool_crimson,,,,1,1,0,0,工作台,cook_stool_crimson.json,绯红木板(minecraft:crimson_planks)×5,1.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,深色橡木厨娘凳,kaleidoscope_cookery:cook_stool_dark_oak,,,,1,1,0,0,工作台,cook_stool_dark_oak.json,深色橡木木板(minecraft:dark_oak_planks)×5,1.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,丛林木厨娘凳,kaleidoscope_cookery:cook_stool_jungle,,,,1,1,0,0,工作台,cook_stool_jungle.json,丛林木板(minecraft:jungle_planks)×5,1.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,红树木厨娘凳,kaleidoscope_cookery:cook_stool_mangrove,,,,1,1,0,0,工作台,cook_stool_mangrove.json,红树木板(minecraft:mangrove_planks)×5,1.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,橡木厨娘凳,kaleidoscope_cookery:cook_stool_oak,,,,1,1,0,0,工作台,cook_stool_oak.json,橡木木板(minecraft:oak_planks)×5,1.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,云杉木厨娘凳,kaleidoscope_cookery:cook_stool_spruce,,,,1,1,0,0,工作台,cook_stool_spruce.json,云杉木板(minecraft:spruce_planks)×5,1.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,诡异木厨娘凳,kaleidoscope_cookery:cook_stool_warped,,,,1,1,0,0,工作台,cook_stool_warped.json,诡异木板(minecraft:warped_planks)×5,1.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,钻石菜刀,kaleidoscope_cookery:diamond_kitchen_knife,,,,2,2,1,0,工作台,diamond_kitchen_knife.json,钻石(#c:gems/diamond)×3 + 木棍(minecraft:stick),16.0,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,金菜刀,kaleidoscope_cookery:gold_kitchen_knife,,,,2,2,0,0,工作台,gold_kitchen_knife.json,金锭(#c:ingots/gold)×3 + 木棍(minecraft:stick),3.0,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,铁菜刀,kaleidoscope_cookery:iron_kitchen_knife,,,,2,2,0,0,工作台,iron_kitchen_knife.json,铁锭(#c:ingots/iron)×3 + 木棍(minecraft:stick),3.0,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
,排除(非悬赏食物),排除,非食用,锅铲,kaleidoscope_cookery:kitchen_shovel,,,,3,3,0,0,工作台,kitchen_shovel.json,铁锭(#c:ingots/iron) + 铁粒(#c:nuggets/iron) + 木棍(minecraft:stick),4.5,非食物/工具,1,万花筒烹饪,,不建议作食物悬赏,,
2,T2·家常中档,T2菜池,包子链重算 unitWorth=25,烤包子,kaleidoscope_cookery:samsa,,,,,,,,,,,,,,,,,food_t2_objs,25
